ID,RiskScore
181,32.86108073553894
182,63.191540473076586
183,66.8065030923234
184,73.19801867902564
185,68.02129390459808
186,71.46953718628929
187,55.49271068729611
188,33.844569060175424
189,22.599642033270946
190,31.769925183457993
191,74.21913797628883
192,53.65337934185284
193,30.671435726182725
194,69.6911002766295
195,25.265237732387543
196,33.52104904858092
197,63.10073798424651
198,63.233584336034525
199,33.68175051664634
200,30.843824876901223
201,53.90289132260507
202,32.225710162232104
203,34.42813144955182
204,72.48119009845442
205,58.58928950673533
206,68.03383462906326
207,38.63064683780933
208,54.05922890219243
209,58.19886536454515
210,30.15384001200082
211,29.557450660818304
212,75.74363549092887
213,61.957974285121
214,39.626977757716425
215,58.73382751912169
216,62.72623885750575
217,64.29990314442256
218,50.86121051439032
219,31.816376145117065
220,32.49123962610115
221,33.70167406211532
222,28.588521140906806
223,54.245472420996066
224,29.201589349188858
225,68.14831413334181
226,59.84267198228723
227,35.80356261939184
228,39.56890867345114
229,38.798242962671175
230,54.94230771037782
231,48.98330978006149
232,36.867824449891685
233,46.88481396573199
234,72.7725958574303
235,61.71192102403916
236,30.737230456832798
237,50.50158306221057
238,65.39600818593968
239,30.185018476266645
240,65.74961503634293
241,68.56569011842532
242,42.09982539234049
243,67.41214837856333
244,66.65057504956005
245,67.2958457020283
246,22.342092031054996
247,40.6231029391897
248,75.0985381156645
249,20.047632020416998
250,66.60561451996193
251,33.76759174909691
252,35.90811352398674
253,56.44942906994187
254,53.67065989140939
255,32.43710666684878
256,51.24125665558789
257,70.30639787354573
258,66.15750859783307
259,34.5388964995791
260,49.65349185982817
261,40.42773327965833
262,27.956738194281467
263,74.07645904737542
264,66.35721515435858
265,26.370000781517277
266,45.25043502439035
267,27.36994535403136
268,65.58954159264262
269,74.05111130441412
270,52.31799918043667
271,77.9842892525514
272,32.62236867731445
273,43.03503842957856
274,27.562103502150308
275,45.95138322119972
276,65.89595047800297
277,37.18897384459949
278,58.95104202138094
279,29.008786431639134
280,58.19073969830708
281,61.29684769323967
282,58.520199099056285
283,52.07532894662453
284,33.10519980761514
285,32.60793640466889
286,29.944260647403965
287,69.22814226344966
288,50.37538300349309
289,34.01710963671537
290,48.77490986913627
291,40.96312515668791
292,56.09441452548129
293,71.37786011962191
294,33.977517261185206
295,72.19309810722712
296,70.34710763676944
297,30.379277336295814
298,36.67487275267069
299,69.48050580512283
300,46.448903768439074
301,74.08077980202796
302,54.44370037802322
303,35.27307690336772
304,60.10764475879395
305,29.209898395484693
306,33.99780185013589
307,70.96508850807783
308,48.71942851247973
309,30.415235459020252
310,71.1378208265379
311,57.20214231538091
312,44.7387910636945
313,46.68946602720069
314,67.26528746692581
315,74.27915656777418
316,34.949898138230054
317,34.569327086545144
318,60.88036518378308
319,32.85159238761935
320,29.145822887032107
321,37.73139330621297
322,72.88488293291849
323,66.6944307712494
324,90.97968226759536
325,38.08639269368274
326,69.98522816398201
327,32.98604966585157
328,43.02319755818021
329,29.975938972456333
330,37.0752643072048
331,83.18918677805497
332,20.930658491272272
333,68.49721612275998
334,57.67821250601634
335,63.36037134836654
336,60.095113332889916
337,30.255078429695608
338,34.109506833199056
339,44.806747813863474
340,71.74942887714553
341,75.42279479344535
342,72.71212687102005
343,64.26272795400209
344,32.35538619511685
345,34.761900940435474
346,36.66239349188071
347,38.81912493272654
348,39.07442553345498
349,23.520873172370194
350,45.560226556990465
351,32.19190488209678
352,56.849466553441516
353,23.948809811312735
354,25.027836690890695
355,31.023456363331093
356,26.551496467823924
357,31.48119542935136
358,29.313657573766555
359,72.41676214976302
360,30.166722260424574
361,27.192805426766178
362,34.6118271785087
363,64.75253521977903
364,52.44881942993685
365,47.533759832934955
366,52.30532210499124
367,31.37439907029652
368,62.851675673532775
369,50.84667511935068
370,36.06321560980366
371,29.739094268177418
372,32.238159242882375
373,70.98604912490734
374,53.88634663196438
375,35.85608512905559
376,28.16207840508813
377,63.19449552695164
378,51.290991027764264
379,65.57717572911841
380,33.51968182209052
381,29.211490239769354
382,63.67803491376377
383,68.91630036509831
384,41.610537306046
385,62.752241280666055
386,27.155133104335892
387,37.04180703987849
388,57.19098042057223
389,33.65031967028107
390,70.45875299735499
391,69.9756635939669
392,64.31910999744159
393,41.034570747648154
394,74.93347560966788
395,69.77135342364625
396,33.8830353147545
397,25.79664226403836
398,64.74411224753791
399,32.82894996415419
400,48.31425265721332
401,68.55754063288727
402,28.164365968543382
403,68.3641941898686
404,67.54423886229574
405,49.95007767944273
406,32.22608925608092
407,64.30034209562164
408,44.01350020414106
409,30.671219465192337
410,35.967142363279514
411,41.7257435482116
412,35.80989871610572
413,40.09110999281013
414,61.16500639933484
415,48.889584892122386
416,41.84661937733715
417,37.85820104341446
418,30.425860228455928
419,41.11175470804708
420,25.759150314315065
421,39.66801459798181
422,32.023694068634875
423,61.68815702683498
424,24.66570094117443
425,50.423176581382904
426,30.62399581171355
427,31.843323604554385
428,54.24999643493424
429,31.812673411072687
430,62.816142525359425
431,32.55506969436652
432,69.90518302489771
433,61.08572400388675
434,68.61049561076413
435,58.81479886566717
436,28.59690622688793
437,68.96674739739424
438,43.07124113012222
439,46.68384508747593
440,74.36001870951273
441,30.83983727241555
442,71.76212771857814
443,65.53503908495524
444,69.63990021376289
445,68.27506095865117
446,69.98522108361311
447,55.61275943392363
448,61.65878786189966
449,72.03686911467315
450,66.49413575345599
451,72.1646308886973
452,28.115514461145608
453,60.2363274523179
454,57.37272204662047
455,50.62686396231743
456,43.92718411818484
457,53.279071545872846
458,38.98501121187235
459,56.39488703007359
460,34.62350459058073
461,36.395504834029346
462,29.87923716315813
463,48.38410983348239
464,26.42145891140858
465,52.12773116574327
466,26.451831892455168
467,61.37881145523154
468,39.84964524778146
469,71.36048847931963
470,59.76661334719023
471,68.21279572269711
472,35.002350552163385
473,34.218368646955504
474,29.71963078943655
475,65.75422516711362
476,26.927653292094984
477,74.58309407669049
478,31.42209142739943
479,59.028962770970736
480,58.805231662504355
481,40.51093858649162
482,69.90848365847168
483,38.150004775709625
484,35.071560225197736
485,59.36450995685412
486,69.2296025052027
487,35.191472454446846
488,74.99510161423555
489,27.32869270323053
490,71.37109060097887
491,38.10400556082675
492,69.36525269426635
493,30.98945842462219
494,70.07001130564765
495,36.625656820558966
496,78.7229584811771
497,71.12546687725134
498,38.055792020494245
499,32.6006356012597
500,59.59699826734225
501,43.99814036351743
502,73.17339540003069
503,30.229967633186043
504,41.19011392542999
505,50.21096536465578
506,43.714099091524666
507,72.52020211309438
508,28.33762907726865
509,80.32910680317767
510,38.4731423358858
511,60.55536227587565
512,29.521201190576114
513,78.48721628025635
514,63.07939710863121
515,39.690410272436644
516,45.201510761913184
517,46.85996889916995
518,41.13366568248113
519,45.68794415547587
520,65.42388303395913
521,68.80182809749904
522,71.09603107162751
523,28.631194692472715
524,37.244479786430375
525,70.18776182900942
526,38.09363841163486
527,53.762756829492794
528,21.984995606604322
529,39.33083475369587
530,31.3746084483314
531,26.540815095307032
532,40.601792719563235
533,59.86465508941758
534,57.98167826810299
535,31.01330920143467
536,56.72591919706059
537,76.12590381674693
538,67.50103408124922
539,75.06858000249194
540,62.52560296451568
541,36.23395260342264
542,78.26137066757897
543,44.533191102005176
544,62.51101884954056
545,73.09597706835537
546,72.53540898313435
547,67.04139436886737
548,61.85744992730599
549,54.72461914712848
550,42.85037101514134
551,32.815200447538224
552,57.564252534335296
553,29.850350418375385
554,73.87558310755624
555,47.05742152755068
556,37.61778256686955
557,35.012229928030436
558,68.9520419458265
559,41.17708322114438
560,35.492001925022514
561,67.20972767310869
562,73.62304173927592
563,66.39697736757871
564,30.926765541456927
565,77.8726113906194
566,61.72175437653178
567,48.912027082810795
568,58.23647854920958
569,34.87137676092666
570,72.26306106070398
571,29.17982845143563
572,72.25875595171507
573,56.71154170268435
574,47.455390183593394
575,37.66112437035739
576,41.457272724792375
577,23.88710838239661
578,58.862287600828196
579,29.489535161162387
580,27.732354581179955
581,30.75348984545468
582,75.7333517159841
583,44.903067309148724
584,36.64814831603766
585,30.61213744582428
586,68.40503936067061
587,43.40614011378884
588,50.414239267183554
589,32.18669198779545
590,66.01163379982273
591,41.97526221844458
592,79.52641570784436
593,60.55882340294427
594,63.5858613776288
595,31.508369977582717
596,65.6421989779106
597,43.21592829364948
598,49.33162292627852
599,57.983011836228115
600,34.441926430070694
601,71.09733938069832
602,61.85295902498309
603,73.06167134261337
604,61.570069068076876
605,33.68508177593344
606,37.91576882813042
607,69.7133748786442
608,32.3880525736797
609,27.79001085941433
610,65.97494075641193
611,44.58716819145283
612,36.02660074485695
613,40.58240513235244
614,33.79430624805036
615,36.262291990455374
616,34.86731092669976
617,28.322684790114636
618,54.83768761581149
619,32.386736703441855
620,36.13488398623077
621,56.7105837899483
622,65.3545450233202
623,64.14426929230986
624,34.66924579010976
625,78.08261081800546
626,49.02395798965122
627,67.48837117913644
628,79.2458948635882
629,34.042579242280944
630,35.39353805094649
631,36.496070394022915
632,68.23770837643912
633,38.08315459931092
634,33.69174932285314
635,40.504540766367384
636,33.94074370307588
637,68.76281510117309
638,29.569726103871034
639,77.39282188058833
640,68.68143519345296
641,43.82314637878268
642,35.420761259847595
643,68.89465398141338
644,62.12033060945238
645,30.41761270197309
646,72.44072354594525
647,64.36393210969467
648,56.476924463131354
649,79.5949590873721
650,30.565214191379738
651,31.157558570471075
652,22.658335599305854
653,33.20283028979594
654,32.515517736910326
655,42.43140326300538
656,28.90042226494161
657,76.46023907460514
658,35.97249523754066
659,40.31946642384684
660,40.72759481182864
661,25.385840520234673
662,28.838372434650893
663,33.501982576184616
664,42.484786127323005
665,72.53510695413968
666,25.794867095121646
667,39.513542567149905
668,63.12266798848022
669,36.17920544428957
670,33.02441292820142
671,28.72038134388231
672,24.60846078046064
673,34.99392297423626
674,34.57318848402637
675,72.65505498120928
676,48.147468630036
677,30.392598441631176
678,38.02830511147725
679,78.17611961477525
680,71.63700191893679
681,42.159195446895225
682,37.80149371470661
683,46.22522575209754
684,30.46678514722212
685,50.89494726654708
686,71.68952750311571
687,35.345965117434964
688,76.69168365560003
689,61.03983179456288
690,36.37264770059121
691,61.90309114481167
692,65.41137741487543
693,33.838835498367345
694,27.112792976332955
695,70.83302518902886
696,55.95676300207505
697,71.30190651844507
698,75.51394081651625
699,32.28373524382886
700,58.518233590268835
701,37.71393972539071
702,28.66868170164425
703,33.920723807530955
704,31.591390531845953
705,28.466756067829188
706,36.36042131509592
707,70.60906062077626
708,58.552496255409935
709,46.143358365586835
710,64.17521513630024
711,58.02099248712586
712,36.53571187476271
713,69.46119397013604
714,72.35041826166596
715,23.179942436785677
716,29.834133278440248
717,65.32532195346235
718,38.49994997364797
719,42.764386140924785
720,64.39532902021816
721,67.06778662848889
722,32.21683289872565
723,31.347546342259758
724,63.83186936034086
725,43.0132963097902
726,32.92900875875765
727,52.76200998667942
728,74.50592107345818
729,31.791081842934542
730,31.155465967990434
731,49.49229720661923
732,30.63084280193476
733,42.840953916432056
734,42.02759356642554
735,28.406185843156628
736,64.72805424835609
737,43.21362024358668
738,38.455322857266324
739,28.75658673561557
740,31.587100684176725
741,70.86370361031807
742,51.24492535420551
743,38.77116409508631
744,30.51553345517565
745,51.7156476775369
746,54.10947425364638
747,58.69009281114282
748,34.84994946589504
749,41.19626233487186
750,72.83159185921184
751,45.405517929773715
752,91.44549105558207
753,44.294990862153945
754,36.793625960890466
755,44.33619881683918
756,24.067867031208124
757,74.47638238418125
758,69.29304246861201
759,57.63591407390082
760,32.490392299541014
761,44.610314894425564
762,37.59014547456601
763,39.802543582898366
764,70.54465280956936
765,69.10932048953431
766,29.099734329775938
767,93.88373869089614
768,32.928955874305316
769,42.25943489427931
770,31.910611634322073
771,74.5825148959691
772,64.06832844892288
773,27.082380865467904
774,28.46774626890179
775,42.600149979210116
776,37.66698359268039
777,29.73214875730198
778,31.8496724659809
779,33.872691601979355
780,45.54436291429699
781,47.435883139860934
782,72.81815067319509
783,71.26789178206212
784,34.54924397302056
785,26.93516090176938
786,51.80336283102548
787,71.54941396389327
788,66.67459214136305
789,42.28782521164994
790,69.35999748059989
791,34.17889953935736
792,31.66491655970686
793,33.678277242471
794,71.41809053064351
795,39.36544366563376
796,47.08696624405704
797,33.4154469021846
798,72.29599160597027
799,70.03197027670275
800,67.38143218383938
801,47.858033202607295
802,25.308094051326716
803,55.50610874363741
804,70.15856507848775
805,65.53557886383408
806,65.80086225171765
807,57.90592356772426
808,67.92440513162651
809,47.19340095099922
810,76.09545837587731
811,50.39264601121656
812,32.55880329163949
813,74.10088379718661
814,46.06029152618468
815,76.86221126860644
816,23.911588124896767
817,48.26820727422499
818,72.58484350275916
819,33.23779787107952
820,36.98280091921778
821,49.79239091004189
822,43.62259466883657
823,61.986208959524134
824,72.64162921915926
825,81.63921836825537
826,52.68984116725561
827,39.448077295668334
828,25.718059994663136
829,40.09504729370615
830,32.97595403336393
831,65.52976964913624
832,44.42273083961389
833,50.29362696741314
834,31.74679607615932
835,62.962539633173904
836,26.72835954085029
837,34.09259926179005
838,32.578743389986535
839,51.05079642472717
840,66.24153492724093
841,69.27780127593617
842,60.582113281985414
843,52.066668422380644
844,85.66160539865422
845,37.28559452357443
846,44.93519745101056
847,33.04183360539134
848,70.7283718503231
849,44.065416027444
850,30.382590598192806
851,61.7500959638985
852,49.2079115303587
853,31.591008626802235
854,32.88412331009192
855,31.174730491384288
856,60.49248330759035
857,27.902651403827328
858,32.59261496152501
859,66.72571050869166
860,29.980332523804805
861,40.76269744962972
862,48.445169693475094
863,30.2806598480431
864,29.800011906988694
865,45.08429194407668
866,76.7093142500437
867,30.832005522436305
868,43.547360165759265
869,63.49569287357306
870,28.207800937826356
871,29.85787623287393
872,62.90475763371634
873,49.47148826351273
874,24.151777738205716
875,69.2187844606245
876,30.251775034058458
877,35.144246950004764
878,40.97649651249473
879,29.286324176831727
880,30.12995696761362
881,31.002389220828192
882,77.24975318102292
883,35.521522654664565
884,49.29304452685261
885,29.344390459946194
886,55.616716460608004
887,48.906211935177865
888,75.01696299792822
889,56.52466743772704
890,34.176631369955984
891,28.935431151936925
892,74.32334538167537
893,32.420554030380195
894,40.0348929354926
895,21.410646900244135
896,53.60716153951517
897,46.39879460208003
898,46.56359909725885
899,72.42952575478493
900,24.838584830150218
901,70.46279570609879
902,78.8052844200368
903,71.17019146094262
904,57.830446652173265
905,83.2118979334399
906,48.760092575358755
907,71.27214988936488
908,49.558390128226364
909,53.281915218567036
910,51.04873896213371
911,73.52554997369106
912,74.61813744990042
913,66.56217159826522
914,31.19029197482799
915,42.62744353248752
916,58.59566830094924
917,50.40001786542646
918,28.320824912292416
919,36.71003304042708
920,24.504541589178906
921,32.87715434868687
922,49.948061766620974
923,42.479944066021915
924,68.18732438596645
925,78.11913031388531
926,56.86921986449306
927,33.38563369035037
928,38.68274764705445
929,30.06568124369305
930,33.629771163559326
931,33.469148959526436
932,30.684743054991635
933,53.08046720108683
934,31.109975083375787
935,50.31417720907204
936,66.82598664461446
937,25.432327828453168
938,61.98979252820135
939,60.194588149102216
940,62.648664447092315
941,42.02817785754998
942,39.09770115678357
943,63.538381794352816
944,26.789944348002038
945,69.24026789810483
946,34.68069019623072
947,57.23739702250049
948,55.67449630702926
949,45.27348474945389
950,27.83822951442014
951,49.31006599147469
952,52.59900973432344
953,52.860933099553975
954,40.88830972511947
955,90.6201669775476
956,65.05232243739835
957,46.15868602040436
958,48.57569962764259
959,29.846354467982522
960,34.75624741936087
961,45.940789627055906
962,29.486813358527968
963,67.35266408343831
964,55.2019508119103
965,38.52333201393956
966,33.22484021505507
967,69.95398783458475
968,30.593020024904266
969,25.06744336465973
970,66.32953314281322
971,33.1169391169952
972,32.64069080292968
973,39.92656011220346
974,39.29807268808359
975,34.15471354837253
976,62.38322503383935
977,72.05767237277382
978,69.25180832867262
979,31.349274441316716
980,52.457987368961454
981,34.74155140752995
982,69.25710553732667
983,30.425741642148232
984,50.70929180555145
985,39.767995934568766
986,29.412407336684435
987,74.76157802064895
988,26.660234019722534
989,73.2813702750866
990,38.528383347841334
991,53.90843848631898
992,40.39012839710023
993,30.112338810087657
994,72.67817128173056
995,22.455142389534235
996,45.919481875339294
997,26.005899120568486
998,73.74229500673815
999,32.638179183189834
1000,29.851687598124183
1001,64.13918167770876
1002,32.56499133951052
1003,62.37175253056844
1004,60.83094371678048
1005,27.713315933974734
1006,75.61251120490027
1007,34.313442897597874
1008,59.30400685088948
1009,32.24462844354785
1010,89.44916716633426
1011,28.14176369975696
1012,30.919427557311746
1013,73.37340267815833
1014,51.95283120811973
1015,70.06673457776893
1016,40.327732755030496
1017,50.611218932247056
1018,30.343207725123268
1019,73.60790737156123
1020,27.518068105217637
1021,40.752568288144744
1022,43.55410056399546
1023,64.77416690680909
1024,65.74091523117377
1025,27.222735917353702
1026,31.637234849071557
1027,32.60756596155769
1028,26.054974648441075
1029,31.735653292608095
1030,62.84207976612069
1031,31.470837045266762
1032,34.56620999257983
1033,31.69702259829957
1034,32.31961487019469
1035,67.21324000531395
1036,71.30320994696905
1037,69.16864883916648
1038,54.643082170966295
1039,67.5337442307364
1040,52.811244285330446
1041,25.69000535120884
1042,67.97570002723053
1043,73.27548672484636
1044,26.548066978415587
1045,68.02476253559158
1046,20.802881840002154
1047,33.74205379258023
1048,45.73989896982247
1049,31.56214304135512
1050,31.228715459725258
1051,67.4988242613653
1052,43.74016976058086
1053,56.97953156202432
1054,66.09563526726205
1055,40.46589671606634
1056,31.415694508988683
1057,30.648041549330994
1058,56.20308101110876
1059,31.330472927525037
1060,65.00745697977081
1061,51.58633659808574
1062,71.5776726248589
1063,58.20747759210602
1064,41.30143538778353
1065,53.19880820457689
1066,53.22664831454373
1067,51.12187950756641
1068,31.55632917292869
1069,35.82750576997941
1070,42.05523491539095
1071,25.505705059493465
1072,41.24423369609342
1073,31.868621801112933
1074,54.06316677951252
1075,36.78607781883428
1076,76.4793832840015
1077,39.38844483582499
1078,59.34555533562042
1079,51.32822374376571
1080,33.60661328901094
1081,28.58279414398317
1082,29.96677182248789
1083,71.84442112039346
1084,58.8458854747108
1085,29.09558839452746
1086,34.88619527908934
1087,64.72207687803598
1088,32.14215732072913
1089,43.23647041416458
1090,31.964570823463323
1091,75.67728347639019
1092,65.54439032546816
1093,31.89889344326648
1094,32.54787900651032
1095,75.35368639842892
1096,37.14819584564289
1097,73.76058436117853
1098,70.06234421495914
1099,75.9349975775059
1100,27.31512123177641
1101,26.41676069870682
1102,57.08220450061376
1103,32.03153495205124
1104,64.84408037494578
1105,37.927146403670044
1106,65.22921552624788
1107,61.22591551620397
1108,20.961183643407423
1109,57.976152999846256
1110,48.011479777700984
1111,50.87332201297833
1112,56.389511208342064
1113,34.475545408086184
1114,61.57996373538566
1115,62.76182602550686
1116,52.669003426639144
1117,39.58221671862286
1118,64.05440668348767
1119,42.31286684697322
1120,36.33860977368553
1121,34.0504096341735
1122,32.9694727805214
1123,35.99315476903887
1124,62.66779896402069
1125,26.516833157780727
1126,60.94568576860367
1127,49.31664025141525
1128,41.81212237372517
1129,38.40391535191142
1130,65.20991319559944
1131,78.39488190117834
1132,36.02146287006808
1133,37.32718280527772
1134,64.23288017078463
1135,47.94568956244191
1136,45.46465566926103
1137,52.45532023368598
1138,49.28376795058938
1139,41.58239974806939
1140,48.68300229290403
1141,47.33693619594699
1142,70.87441818639692
1143,26.752164401206116
1144,67.20787400188175
1145,76.87638728620217
1146,33.070321234976085
1147,46.349528640203644
1148,33.54225955902207
1149,69.13174842979626
1150,28.880164573216742
1151,36.29296422851248
1152,29.792727528562065
1153,61.985573657591075
1154,32.221970279360775
1155,34.90784703610229
1156,28.33952714159348
1157,69.59587968295293
1158,65.63478974923726
1159,67.04718489285867
1160,31.180512825066568
1161,60.06696991112683
1162,69.66186155166608
1163,28.32558471963563
1164,69.68997505911919
1165,62.380161983553
1166,72.22782685364587
1167,69.55225316189231
1168,32.98678471030627
1169,46.7175994953884
1170,25.180483334775857
1171,71.69311096754475
1172,29.475097764296954
1173,58.44259888194524
1174,60.55037404647571
1175,43.34876878709708
1176,57.0780259327008
1177,65.54039105930207
1178,36.5519501479674
1179,32.486611041490015
1180,37.61946132098679
1181,66.07495707942665
1182,52.07427565356063
1183,32.39501089409528
1184,35.97642959784703
1185,37.67707092702999
1186,65.71383951573844
1187,50.67795316315433
1188,24.56556865075201
1189,30.007014939992768
1190,30.12468798214067
1191,61.51308360255415
1192,43.58572262228833
1193,36.99532974508858
1194,41.21098153241869
1195,40.45714688738869
1196,31.79753403375068
1197,69.9940468116769
1198,33.21441349090088
1199,53.84432917181744
1200,65.93522141119487
1201,35.69106025060266
1202,76.90807915145129
1203,56.65070666684605
1204,69.30578176468336
1205,32.453426342749594
1206,34.43794322380834
1207,68.26073381837085
1208,39.450514889503935
1209,65.65242905299223
1210,52.136157162685016
1211,45.74395975734385
1212,80.51526425350164
1213,46.86247855227697
1214,69.6889270400497
1215,61.593831820681075
1216,25.771435359255833
1217,52.19628297745889
1218,29.979634128132524
1219,61.18762283011066
1220,37.26817149648475
1221,45.77164325887736
1222,35.94184856663056
1223,36.89714419627004
1224,33.854318198904934
1225,54.043413850303
1226,73.4606142850505
1227,62.533293186915024
1228,36.234931449332166
1229,69.85611017995808
1230,41.66010476631478
1231,30.70264756253541
1232,43.16817885412662
1233,60.593509192701575
1234,65.0867348562453
1235,43.541236859288816
1236,78.2362298073278
1237,55.367693975154296
1238,46.81208281060682
1239,35.50323721650638
1240,33.326919585455116
1241,70.16633435503813
1242,34.81293278865272
1243,33.512516158820375
1244,51.00784069365323
1245,48.093892151747376
1246,71.16449413452602
1247,48.96038052407604
1248,74.29881845381419
1249,30.290301621872047
1250,46.02028930981937
1251,28.185329103934528
1252,28.543435665904276
1253,28.64497425194224
1254,74.32594415653406
1255,53.53265278038342
1256,45.530685924342585
1257,72.55369613151217
1258,65.52877128246138
1259,72.05313124107067
1260,58.409979797135314
1261,33.58870745708311
1262,30.164805858888855
1263,78.33194300576736
1264,29.322500531817738
1265,58.80920262797185
1266,31.81192395724678
1267,67.15759518161255
1268,30.159572977624237
1269,66.6465453760427
1270,38.50153747060481
1271,38.82533430603925
1272,38.59692280397771
1273,42.16467099538782
1274,66.92796245200982
1275,67.93426777188934
1276,59.83739084588372
1277,33.90935922890468
1278,43.3730064231543
1279,28.999541239594286
1280,68.57241218544928
1281,58.92138445098981
1282,41.46320997517515
1283,33.08467702756994
1284,71.6113690956753
1285,75.31222924769196
1286,37.86598243237792
1287,40.050687636036606
1288,50.17743169689075
1289,61.92471116202117
1290,32.88350534282979
1291,75.04864634876077
1292,52.18750159288553
1293,28.695569662057164
1294,42.11621513364468
1295,66.62480963291218
1296,29.569188281689062
1297,33.41016630572355
1298,36.71530739121043
1299,46.66287727427299
1300,37.9791180418992
1301,76.6998988384875
1302,63.895522989873875
1303,65.18110387250378
1304,68.91629231341473
1305,44.80634739485348
1306,70.76595425744073
1307,26.40522746307323
1308,57.80233621413346
1309,34.647652030984496
1310,48.97852752773592
1311,56.43947586983865
1312,72.10802918533462
1313,36.82417565271922
1314,28.787570221924486
1315,32.87987616320571
1316,29.51516386463468
1317,57.30787105195907
1318,32.202675251616
1319,37.20549222124766
1320,49.853622215399795
1321,34.42988474047459
1322,67.90569776653179
1323,69.94301881018278
1324,44.32982976238509
1325,65.92710603472332
1326,34.470189797148215
1327,25.922787044320483
1328,71.90809214992453
1329,37.33477028490754
1330,68.4605218517949
1331,49.0623153963912
1332,24.16474698005748
1333,36.150485147592384
1334,75.36958860462991
1335,72.68062201557618
1336,74.56939180451594
1337,30.249123691162303
1338,47.39212146910866
1339,55.7774405072418
1340,28.468976913055787
1341,30.45024490815918
1342,33.837418397323916
1343,32.32326167414989
1344,30.142919984953572
1345,30.43980324755249
1346,51.2957535781223
1347,28.76484133474612
1348,67.75135638970539
1349,64.7598897359896
1350,38.72337897533675
1351,60.62162996667611
1352,28.365067129727002
1353,76.05081290841046
1354,67.13444514689803
1355,31.354259928195134
1356,67.69737140575536
1357,30.920611680156128
1358,29.582115605592094
1359,36.439972312053136
1360,50.8502386229578
1361,67.16168137633817
